date,종가,전일대비,등락율
2015.07.10,1.48,보합0.00,0.00%
2015.07.09,1.48,보합0.00,0.00%
2015.07.08,1.48,하락0.02,-1.33%
2015.07.07,1.50,상승0.02,+ 1.35%
2015.07.06,1.48,보합0.00,0.00%
2015.07.03,1.48,보합0.00,0.00%
2015.07.02,1.48,하락0.01,-0.67%
2015.07.01,1.49,하락0.01,-0.67%
2015.06.30,1.50,상승0.01,+ 0.67%
2015.06.29,1.49,하락0.01,-0.67%
2015.06.26,1.50,보합0.00,0.00%
2015.06.25,1.50,보합0.00,0.00%
2015.06.24,1.50,상승0.01,+ 0.67%
2015.06.23,1.49,보합0.00,0.00%
2015.06.22,1.49,보합0.00,0.00%
2015.06.19,1.49,보합0.00,0.00%
2015.06.18,1.49,보합0.00,0.00%
2015.06.17,1.49,상승0.01,+ 0.68%
2015.06.16,1.48,하락0.01,-0.67%
2015.06.15,1.49,상승0.01,+ 0.68%
2015.06.12,1.48,하락0.01,-0.67%
2015.06.11,1.49,하락0.25,-14.37%
2015.06.10,1.74,상승0.01,+ 0.58%
2015.06.09,1.73,상승0.01,+ 0.58%
2015.06.08,1.72,하락0.01,-0.58%
2015.06.05,1.73,보합0.00,0.00%
2015.06.04,1.73,보합0.00,0.00%
2015.06.03,1.73,보합0.00,0.00%
2015.06.02,1.73,하락0.01,-0.57%
2015.06.01,1.74,보합0.00,0.00%
2015.05.29,1.74,보합0.00,0.00%
2015.05.28,1.74,보합0.00,0.00%
2015.05.27,1.74,보합0.00,0.00%
2015.05.26,1.74,보합0.00,0.00%
2015.05.22,1.74,보합0.00,0.00%
2015.05.21,1.74,보합0.00,0.00%
2015.05.20,1.74,보합0.00,0.00%
2015.05.19,1.74,보합0.00,0.00%
2015.05.18,1.74,보합0.00,0.00%
2015.05.15,1.74,상승0.01,+ 0.58%
2015.05.14,1.73,하락0.01,-0.57%
2015.05.13,1.74,상승0.01,+ 0.58%
2015.05.12,1.73,보합0.00,0.00%
2015.05.11,1.73,보합0.00,0.00%
2015.05.08,1.73,보합0.00,0.00%
2015.05.07,1.73,보합0.00,0.00%
2015.05.06,1.73,하락0.01,-0.57%
2015.05.04,1.74,보합0.00,0.00%
2015.04.30,1.74,보합0.00,0.00%
2015.04.29,1.74,보합0.00,0.00%
2015.04.28,1.74,보합0.00,0.00%
2015.04.27,1.74,보합0.00,0.00%
2015.04.24,1.74,상승0.01,+ 0.58%
2015.04.23,1.73,보합0.00,0.00%
2015.04.22,1.73,보합0.00,0.00%
2015.04.21,1.73,보합0.00,0.00%
2015.04.20,1.73,보합0.00,0.00%
2015.04.17,1.73,보합0.00,0.00%
2015.04.16,1.73,보합0.00,0.00%
2015.04.15,1.73,보합0.00,0.00%
2015.04.14,1.73,보합0.00,0.00%
2015.04.13,1.73,하락0.01,-0.57%
2015.04.10,1.74,상승0.01,+ 0.58%
2015.04.09,1.73,보합0.00,0.00%
2015.04.08,1.73,상승0.01,+ 0.58%
2015.04.07,1.72,보합0.00,0.00%
2015.04.06,1.72,보합0.00,0.00%
2015.04.03,1.72,하락0.01,-0.58%
2015.04.02,1.73,하락0.01,-0.57%
2015.04.01,1.74,보합0.00,0.00%
2015.03.31,1.74,보합0.00,0.00%
2015.03.30,1.74,보합0.00,0.00%
2015.03.27,1.74,보합0.00,0.00%
2015.03.26,1.74,보합0.00,0.00%
2015.03.25,1.74,보합0.00,0.00%
2015.03.24,1.74,상승0.01,+ 0.58%
2015.03.23,1.73,하락0.01,-0.57%
2015.03.20,1.74,보합0.00,0.00%
2015.03.19,1.74,보합0.00,0.00%
2015.03.18,1.74,보합0.00,0.00%
2015.03.17,1.74,상승0.01,+ 0.58%
2015.03.16,1.73,보합0.00,0.00%
2015.03.13,1.73,하락0.01,-0.57%
2015.03.12,1.74,하락0.24,-12.12%
2015.03.11,1.98,하락0.01,-0.50%
2015.03.10,1.99,상승0.01,+ 0.51%
2015.03.09,1.98,보합0.00,0.00%
2015.03.06,1.98,보합0.00,0.00%
2015.03.05,1.98,보합0.00,0.00%
2015.03.04,1.98,보합0.00,0.00%
2015.03.03,1.98,보합0.00,0.00%
2015.03.02,1.98,하락0.01,-0.50%
2015.02.27,1.99,상승0.01,+ 0.51%
2015.02.26,1.98,보합0.00,0.00%
2015.02.25,1.98,보합0.00,0.00%
2015.02.24,1.98,보합0.00,0.00%
2015.02.23,1.98,보합0.00,0.00%
2015.02.17,1.98,하락0.01,-0.50%
2015.02.16,1.99,상승0.01,+ 0.51%
2015.02.13,1.98,보합0.00,0.00%
2015.02.12,1.98,하락0.01,-0.50%
2015.02.11,1.99,하락0.01,-0.50%
2015.02.10,2.00,상승0.02,+ 1.01%
2015.02.09,1.98,하락0.01,-0.50%
2015.02.06,1.99,상승0.01,+ 0.51%
2015.02.05,1.98,하락0.01,-0.50%
2015.02.04,1.99,보합0.00,0.00%
2015.02.03,1.99,보합0.00,0.00%
2015.02.02,1.99,하락0.01,-0.50%
2015.01.30,2.00,상승0.01,+ 0.50%
2015.01.29,1.99,보합0.00,0.00%
2015.01.28,1.99,보합0.00,0.00%
2015.01.27,1.99,보합0.00,0.00%
2015.01.26,1.99,보합0.00,0.00%
2015.01.23,1.99,보합0.00,0.00%
2015.01.22,1.99,상승0.01,+ 0.51%
2015.01.21,1.98,보합0.00,0.00%
2015.01.20,1.98,보합0.00,0.00%
2015.01.19,1.98,보합0.00,0.00%
2015.01.16,1.98,하락0.01,-0.50%
2015.01.15,1.99,보합0.00,0.00%
2015.01.14,1.99,보합0.00,0.00%
2015.01.13,1.99,보합0.00,0.00%
2015.01.12,1.99,상승0.01,+ 0.51%
2015.01.09,1.98,하락0.01,-0.50%
2015.01.08,1.99,보합0.00,0.00%
2015.01.07,1.99,상승0.01,+ 0.51%
2015.01.06,1.98,하락0.02,-1.00%
2015.01.05,2.00,하락0.01,-0.50%
2015.01.02,2.01,하락0.02,-0.99%
2014.12.31,2.03,상승0.02,+ 1.00%
2014.12.30,2.01,상승0.02,+ 1.01%
2014.12.29,1.99,보합0.00,0.00%
2014.12.26,1.99,보합0.00,0.00%
2014.12.24,1.99,보합0.00,0.00%
2014.12.23,1.99,보합0.00,0.00%
2014.12.22,1.99,상승0.01,+ 0.51%
2014.12.19,1.98,보합0.00,0.00%
2014.12.18,1.98,보합0.00,0.00%
2014.12.17,1.98,하락0.01,-0.50%
2014.12.16,1.99,하락0.01,-0.50%
2014.12.15,2.00,상승0.02,+ 1.01%
2014.12.12,1.98,보합0.00,0.00%
2014.12.11,1.98,하락0.01,-0.50%
2014.12.10,1.99,하락0.02,-1.00%
2014.12.09,2.01,상승0.02,+ 1.01%
2014.12.08,1.99,상승0.01,+ 0.51%
2014.12.05,1.98,보합0.00,0.00%
2014.12.04,1.98,보합0.00,0.00%
2014.12.03,1.98,보합0.00,0.00%
2014.12.02,1.98,하락0.01,-0.50%
2014.12.01,1.99,보합0.00,0.00%
2014.11.28,1.99,보합0.00,0.00%
2014.11.27,1.99,상승0.01,+ 0.51%
2014.11.26,1.98,하락0.01,-0.50%
2014.11.25,1.99,상승0.01,+ 0.51%
2014.11.24,1.98,보합0.00,0.00%
2014.11.21,1.98,보합0.00,0.00%
2014.11.20,1.98,보합0.00,0.00%
2014.11.19,1.98,보합0.00,0.00%
2014.11.18,1.98,보합0.00,0.00%
2014.11.17,1.98,보합0.00,0.00%
2014.11.14,1.98,보합0.00,0.00%
2014.11.13,1.98,보합0.00,0.00%
2014.11.12,1.98,보합0.00,0.00%
2014.11.11,1.98,보합0.00,0.00%
2014.11.10,1.98,보합0.00,0.00%
2014.11.07,1.98,보합0.00,0.00%
2014.11.06,1.98,상승0.01,+ 0.51%
2014.11.05,1.97,상승0.01,+ 0.51%
2014.11.04,1.96,하락0.02,-1.01%
2014.11.03,1.98,상승0.01,+ 0.51%
2014.10.31,1.97,하락0.01,-0.51%
2014.10.30,1.98,보합0.00,0.00%
2014.10.29,1.98,보합0.00,0.00%
2014.10.28,1.98,보합0.00,0.00%
2014.10.27,1.98,보합0.00,0.00%
2014.10.24,1.98,하락0.01,-0.50%
2014.10.23,1.99,상승0.01,+ 0.51%
2014.10.22,1.98,보합0.00,0.00%
2014.10.21,1.98,보합0.00,0.00%
2014.10.20,1.98,보합0.00,0.00%
2014.10.17,1.98,보합0.00,0.00%
2014.10.16,1.98,하락0.01,-0.50%
2014.10.15,1.99,하락0.24,-10.76%
2014.10.14,2.23,보합0.00,0.00%
2014.10.13,2.23,보합0.00,0.00%
2014.10.10,2.23,보합0.00,0.00%
2014.10.08,2.23,보합0.00,0.00%
2014.10.07,2.23,보합0.00,0.00%
2014.10.06,2.23,보합0.00,0.00%
2014.10.02,2.23,하락0.01,-0.45%
2014.10.01,2.24,보합0.00,0.00%
2014.09.30,2.24,보합0.00,0.00%
2014.09.29,2.24,상승0.01,+ 0.45%
2014.09.26,2.23,하락0.01,-0.45%
2014.09.25,2.24,보합0.00,0.00%
2014.09.24,2.24,상승0.01,+ 0.45%
2014.09.23,2.23,보합0.00,0.00%
2014.09.22,2.23,보합0.00,0.00%
2014.09.19,2.23,보합0.00,0.00%
2014.09.18,2.23,보합0.00,0.00%
2014.09.17,2.23,보합0.00,0.00%
2014.09.16,2.23,보합0.00,0.00%
2014.09.15,2.23,보합0.00,0.00%
2014.09.12,2.23,보합0.00,0.00%
2014.09.11,2.23,하락0.02,-0.89%
2014.09.05,2.25,보합0.00,0.00%
2014.09.04,2.25,상승0.01,+ 0.45%
2014.09.03,2.24,상승0.01,+ 0.45%
2014.09.02,2.23,보합0.00,0.00%
2014.09.01,2.23,하락0.01,-0.45%
2014.08.29,2.24,상승0.01,+ 0.45%
2014.08.28,2.23,보합0.00,0.00%
2014.08.27,2.23,보합0.00,0.00%
2014.08.26,2.23,하락0.01,-0.45%
2014.08.25,2.24,상승0.01,+ 0.45%
2014.08.22,2.23,보합0.00,0.00%
2014.08.21,2.23,보합0.00,0.00%
2014.08.20,2.23,하락0.01,-0.45%
2014.08.19,2.24,보합0.00,0.00%
2014.08.18,2.24,보합0.00,0.00%
2014.08.14,2.24,하락0.25,-10.04%
2014.08.13,2.49,보합0.00,0.00%
2014.08.12,2.49,상승0.01,+ 0.40%
2014.08.11,2.48,하락0.01,-0.40%
2014.08.08,2.49,보합0.00,0.00%
2014.08.07,2.49,보합0.00,0.00%
2014.08.06,2.49,상승0.01,+ 0.40%
2014.08.05,2.48,보합0.00,0.00%
2014.08.04,2.48,보합0.00,0.00%
2014.08.01,2.48,하락0.01,-0.40%
2014.07.31,2.49,하락0.01,-0.40%
2014.07.30,2.50,보합0.00,0.00%
2014.07.29,2.50,보합0.00,0.00%
2014.07.28,2.50,상승0.01,+ 0.40%
2014.07.25,2.49,보합0.00,0.00%
2014.07.24,2.49,보합0.00,0.00%
2014.07.23,2.49,상승0.01,+ 0.40%
2014.07.22,2.48,보합0.00,0.00%
2014.07.21,2.48,보합0.00,0.00%
2014.07.18,2.48,하락0.01,-0.40%
2014.07.17,2.49,상승0.01,+ 0.40%
2014.07.16,2.48,보합0.00,0.00%
2014.07.15,2.48,보합0.00,0.00%
2014.07.14,2.48,보합0.00,0.00%
2014.07.11,2.48,보합0.00,0.00%
2014.07.10,2.48,하락0.02,-0.80%
2014.07.09,2.50,상승0.02,+ 0.81%
2014.07.08,2.48,보합0.00,0.00%
2014.07.07,2.48,보합0.00,0.00%
2014.07.04,2.48,보합0.00,0.00%
2014.07.03,2.48,보합0.00,0.00%
2014.07.02,2.48,보합0.00,0.00%
2014.07.01,2.48,하락0.01,-0.40%
2014.06.30,2.49,상승0.01,+ 0.40%
2014.06.27,2.48,하락0.01,-0.40%
2014.06.26,2.49,보합0.00,0.00%
2014.06.25,2.49,상승0.01,+ 0.40%
2014.06.24,2.48,보합0.00,0.00%
2014.06.23,2.48,보합0.00,0.00%
2014.06.20,2.48,보합0.00,0.00%
2014.06.19,2.48,보합0.00,0.00%
2014.06.18,2.48,상승0.01,+ 0.40%
2014.06.17,2.47,하락0.01,-0.40%
2014.06.16,2.48,보합0.00,0.00%
2014.06.13,2.48,보합0.00,0.00%
2014.06.12,2.48,하락0.01,-0.40%
2014.06.11,2.49,보합0.00,0.00%
2014.06.10,2.49,상승0.01,+ 0.40%
2014.06.09,2.48,보합0.00,0.00%
2014.06.05,2.48,보합0.00,0.00%
2014.06.03,2.48,보합0.00,0.00%
2014.06.02,2.48,하락0.01,-0.40%
2014.05.30,2.49,보합0.00,0.00%
2014.05.29,2.49,상승0.01,+ 0.40%
2014.05.28,2.48,보합0.00,0.00%
2014.05.27,2.48,하락0.01,-0.40%
2014.05.26,2.49,보합0.00,0.00%
2014.05.23,2.49,보합0.00,0.00%
2014.05.22,2.49,보합0.00,0.00%
2014.05.21,2.49,보합0.00,0.00%
2014.05.20,2.49,보합0.00,0.00%
2014.05.19,2.49,보합0.00,0.00%
2014.05.16,2.49,보합0.00,0.00%
2014.05.15,2.49,하락0.01,-0.40%
2014.05.14,2.50,상승0.01,+ 0.40%
2014.05.13,2.49,보합0.00,0.00%
2014.05.12,2.49,상승0.01,+ 0.40%
2014.05.09,2.48,하락0.01,-0.40%
2014.05.08,2.49,상승0.01,+ 0.40%
2014.05.07,2.48,하락0.02,-0.80%
2014.05.02,2.50,보합0.00,0.00%
2014.04.30,2.50,상승0.01,+ 0.40%
2014.04.29,2.49,보합0.00,0.00%
2014.04.28,2.49,하락0.01,-0.40%
2014.04.25,2.50,상승0.01,+ 0.40%
2014.04.24,2.49,보합0.00,0.00%
2014.04.23,2.49,하락0.01,-0.40%
2014.04.22,2.50,상승0.01,+ 0.40%
2014.04.21,2.49,상승0.01,+ 0.40%
2014.04.18,2.48,보합0.00,0.00%
2014.04.17,2.48,보합0.00,0.00%
2014.04.16,2.48,보합0.00,0.00%
2014.04.15,2.48,보합0.00,0.00%
2014.04.14,2.48,보합0.00,0.00%
2014.04.11,2.48,보합0.00,0.00%
2014.04.10,2.48,하락0.02,-0.80%
2014.04.09,2.50,하락0.01,-0.40%
2014.04.08,2.51,상승0.02,+ 0.80%
2014.04.07,2.49,상승0.01,+ 0.40%
2014.04.04,2.48,보합0.00,0.00%
2014.04.03,2.48,보합0.00,0.00%
2014.04.02,2.48,보합0.00,0.00%
2014.04.01,2.48,하락0.01,-0.40%
2014.03.31,2.49,상승0.01,+ 0.40%
2014.03.28,2.48,보합0.00,0.00%
2014.03.27,2.48,보합0.00,0.00%
2014.03.26,2.48,보합0.00,0.00%
2014.03.25,2.48,상승0.02,+ 0.81%
2014.03.24,2.46,상승0.01,+ 0.41%
2014.03.21,2.45,하락0.01,-0.41%
2014.03.20,2.46,보합0.00,0.00%
2014.03.19,2.46,하락0.01,-0.40%
2014.03.18,2.47,하락0.01,-0.40%
2014.03.17,2.48,상승0.01,+ 0.40%
2014.03.14,2.47,하락0.01,-0.40%
2014.03.12,2.48,보합0.00,0.00%
2014.03.11,2.48,보합0.00,0.00%
2014.03.10,2.48,하락0.01,-0.40%
2014.03.07,2.49,보합0.00,0.00%
2014.03.06,2.49,보합0.00,0.00%
2014.03.05,2.49,하락0.01,-0.40%
2014.03.04,2.50,상승0.01,+ 0.40%
2014.03.03,2.49,보합0.00,0.00%
2014.02.28,2.49,상승0.01,+ 0.40%
2014.02.27,2.48,상승0.01,+ 0.40%
2014.02.26,2.47,하락0.02,-0.80%
2014.02.25,2.49,보합0.00,0.00%
2014.02.24,2.49,보합0.00,0.00%
2014.02.21,2.49,보합0.00,0.00%
2014.02.20,2.49,보합0.00,0.00%
2014.02.19,2.49,보합0.00,0.00%
2014.02.18,2.49,보합0.00,0.00%
2014.02.17,2.49,보합0.00,0.00%
2014.02.14,2.49,보합0.00,0.00%
2014.02.13,2.49,보합0.00,0.00%
2014.02.12,2.49,보합0.00,0.00%
2014.02.11,2.49,보합0.00,0.00%
2014.02.10,2.49,보합0.00,0.00%
2014.02.07,2.49,보합0.00,0.00%
2014.02.06,2.49,상승0.01,+ 0.40%
2014.02.05,2.48,보합0.00,0.00%
2014.02.04,2.48,상승0.01,+ 0.40%
2014.02.03,2.47,하락0.04,-1.59%
2014.01.29,2.51,하락0.01,-0.40%
2014.01.28,2.52,보합0.00,0.00%
2014.01.27,2.52,상승0.02,+ 0.80%
2014.01.24,2.50,보합0.00,0.00%
2014.01.23,2.50,보합0.00,0.00%
2014.01.22,2.50,상승0.01,+ 0.40%
2014.01.21,2.49,보합0.00,0.00%
2014.01.20,2.49,보합0.00,0.00%
2014.01.17,2.49,보합0.00,0.00%
2014.01.16,2.49,보합0.00,0.00%
2014.01.15,2.49,보합0.00,0.00%
2014.01.14,2.49,보합0.00,0.00%
2014.01.13,2.49,하락0.01,-0.40%
2014.01.10,2.50,상승0.01,+ 0.40%
2014.01.09,2.49,보합0.00,0.00%
2014.01.08,2.49,하락0.01,-0.40%
2014.01.07,2.50,상승0.02,+ 0.81%
2014.01.06,2.48,하락0.02,-0.80%
2014.01.03,2.50,하락0.01,-0.40%
2014.01.02,2.50,하락0.02,-0.79%
2013.12.31,2.52,상승0.01,+ 0.40%
2013.12.30,2.51,상승0.01,+ 0.40%
2013.12.27,2.50,하락0.01,-0.40%
2013.12.26,2.51,하락0.01,-0.40%
2013.12.24,2.52,보합0.00,0.00%
2013.12.23,2.52,상승0.01,+ 0.40%
2013.12.20,2.51,상승0.01,+ 0.40%
2013.12.19,2.50,상승0.01,+ 0.40%
2013.12.18,2.49,보합0.00,0.00%
2013.12.17,2.49,보합0.00,0.00%
2013.12.16,2.49,보합0.00,0.00%
2013.12.13,2.49,보합0.00,0.00%
2013.12.12,2.49,보합0.00,0.00%
2013.12.11,2.49,하락0.01,-0.40%
2013.12.10,2.50,보합0.00,0.00%
2013.12.09,2.50,상승0.01,+ 0.40%
2013.12.06,2.49,보합0.00,0.00%
2013.12.05,2.49,상승0.01,+ 0.40%
2013.12.04,2.48,하락0.01,-0.40%
2013.12.03,2.49,보합0.00,0.00%
2013.12.02,2.49,하락0.01,-0.40%
2013.11.29,2.50,상승0.01,+ 0.40%
2013.11.28,2.49,보합0.00,0.00%
2013.11.27,2.49,보합0.00,0.00%
2013.11.26,2.49,하락0.01,-0.40%
2013.11.25,2.50,보합0.00,0.00%
2013.11.22,2.50,보합0.00,0.00%
2013.11.21,2.50,보합0.00,0.00%
2013.11.20,2.50,보합0.00,0.00%
2013.11.19,2.50,보합0.00,0.00%
2013.11.18,2.50,보합0.00,0.00%
2013.11.15,2.50,보합0.00,0.00%
2013.11.14,2.50,보합0.00,0.00%
2013.11.13,2.50,보합0.00,0.00%
2013.11.12,2.50,보합0.00,0.00%
2013.11.11,2.50,보합0.00,0.00%
2013.11.08,2.50,보합0.00,0.00%
2013.11.07,2.50,상승0.01,+ 0.40%
2013.11.06,2.49,하락0.02,-0.80%
2013.11.05,2.51,상승0.03,+ 1.21%
2013.11.04,2.48,보합0.00,0.00%
2013.11.01,2.48,하락0.04,-1.59%
2013.10.31,2.52,상승0.01,+ 0.40%
2013.10.30,2.51,하락0.01,-0.40%
2013.10.29,2.52,보합0.00,0.00%
2013.10.28,2.52,보합0.00,0.00%
2013.10.25,2.52,상승0.02,+ 0.80%
2013.10.24,2.50,보합0.00,0.00%
2013.10.23,2.50,보합0.00,0.00%
2013.10.22,2.50,상승0.01,+ 0.40%
2013.10.21,2.49,하락0.01,-0.40%
2013.10.18,2.50,상승0.01,+ 0.40%
2013.10.17,2.49,보합0.00,0.00%
2013.10.16,2.49,보합0.00,0.00%
2013.10.15,2.49,보합0.00,0.00%
2013.10.14,2.49,보합0.00,0.00%
2013.10.11,2.49,보합0.00,0.00%
2013.10.10,2.49,보합0.00,0.00%
2013.10.08,2.49,하락0.01,-0.40%
2013.10.07,2.50,상승0.02,+ 0.81%
2013.10.04,2.48,하락0.01,-0.40%
2013.10.02,2.49,하락0.01,-0.40%
2013.10.01,2.50,보합0.00,0.00%
2013.09.30,2.50,보합0.00,0.00%
2013.09.27,2.50,보합0.00,0.00%
2013.09.26,2.50,보합0.00,0.00%
2013.09.25,2.50,보합0.00,0.00%
2013.09.24,2.50,보합0.00,0.00%
2013.09.23,2.50,보합0.00,0.00%
2013.09.17,2.50,보합0.00,0.00%
2013.09.16,2.50,보합0.00,0.00%
2013.09.13,2.50,보합0.00,0.00%
2013.09.12,2.50,상승0.01,+ 0.40%
2013.09.11,2.49,하락0.02,-0.80%
2013.09.10,2.51,상승0.01,+ 0.40%
2013.09.09,2.50,보합0.00,0.00%
2013.09.06,2.50,보합0.00,0.00%
2013.09.05,2.50,보합0.00,0.00%
2013.09.04,2.50,하락0.01,-0.40%
2013.09.03,2.51,보합0.00,0.00%
2013.09.02,2.51,보합0.00,0.00%
2013.08.30,2.51,상승0.01,+ 0.40%
2013.08.29,2.50,보합0.00,0.00%
2013.08.28,2.50,보합0.00,0.00%
2013.08.27,2.50,보합0.00,0.00%
2013.08.26,2.50,보합0.00,0.00%
2013.08.23,2.50,보합0.00,0.00%
2013.08.22,2.50,보합0.00,0.00%
2013.08.21,2.50,보합0.00,0.00%
2013.08.20,2.50,보합0.00,0.00%
2013.08.19,2.50,보합0.00,0.00%
2013.08.16,2.50,보합0.00,0.00%
2013.08.14,2.50,보합0.00,0.00%
2013.08.13,2.50,보합0.00,0.00%
2013.08.12,2.50,상승0.01,+ 0.40%
2013.08.09,2.49,보합0.00,0.00%
2013.08.08,2.49,상승0.01,+ 0.40%
2013.08.07,2.48,하락0.02,-0.80%
2013.08.06,2.50,상승0.01,+ 0.40%
2013.08.05,2.49,보합0.00,0.00%
2013.08.02,2.49,하락0.03,-1.19%
2013.08.01,2.52,하락0.01,-0.40%
2013.07.31,2.53,상승0.02,+ 0.80%
2013.07.30,2.51,보합0.00,0.00%
2013.07.29,2.51,상승0.01,+ 0.40%
2013.07.26,2.50,보합0.00,0.00%
2013.07.25,2.50,상승0.01,+ 0.40%
2013.07.24,2.49,상승0.01,+ 0.40%
2013.07.23,2.48,하락0.01,-0.40%
2013.07.22,2.49,보합0.00,0.00%
2013.07.19,2.49,상승0.01,+ 0.40%
2013.07.18,2.48,보합0.00,0.00%
2013.07.17,2.48,보합0.00,0.00%
2013.07.16,2.48,보합0.00,0.00%
2013.07.15,2.48,보합0.00,0.00%
2013.07.12,2.48,보합0.00,0.00%
2013.07.11,2.48,상승0.12,+ 5.08%
2013.07.10,2.36,상승0.02,+ 0.85%
2013.07.09,2.34,하락0.01,-0.43%
2013.07.08,2.35,하락0.07,-2.89%
2013.07.05,2.42,하락0.03,-1.22%
2013.07.04,2.45,하락0.03,-1.21%
2013.07.03,2.48,하락0.01,-0.40%
2013.07.02,2.49,보합0.00,0.00%
2013.07.01,2.49,하락0.01,-0.40%
2013.06.28,2.50,보합0.00,0.00%
2013.06.27,2.50,상승0.01,+ 0.40%
2013.06.26,2.49,보합0.00,0.00%
2013.06.25,2.49,보합0.00,0.00%
2013.06.24,2.49,보합0.00,0.00%
2013.06.21,2.49,보합0.00,0.00%
2013.06.20,2.49,보합0.00,0.00%
2013.06.19,2.49,보합0.00,0.00%
2013.06.18,2.49,보합0.00,0.00%
2013.06.17,2.49,보합0.00,0.00%
2013.06.14,2.49,보합0.00,0.00%
2013.06.13,2.49,보합0.00,0.00%
2013.06.12,2.49,보합0.00,0.00%
2013.06.11,2.49,보합0.00,0.00%
2013.06.10,2.49,하락0.01,-0.40%
2013.06.07,2.50,상승0.02,+ 0.81%
2013.06.05,2.48,하락0.04,-1.59%
2013.06.04,2.52,상승0.03,+ 1.20%
2013.06.03,2.49,하락0.01,-0.40%
2013.05.31,2.50,상승0.01,+ 0.40%
2013.05.30,2.49,보합0.00,0.00%
2013.05.29,2.49,하락0.01,-0.40%
2013.05.28,2.50,보합0.00,0.00%
2013.05.27,2.50,보합0.00,0.00%
2013.05.24,2.50,보합0.00,0.00%
2013.05.23,2.50,보합0.00,0.00%
2013.05.22,2.50,보합0.00,0.00%
2013.05.21,2.50,보합0.00,0.00%
2013.05.20,2.50,하락0.01,-0.40%
2013.05.16,2.51,보합0.00,0.00%
2013.05.15,2.51,보합0.00,0.00%
2013.05.14,2.51,보합0.00,0.00%
2013.05.13,2.51,보합0.00,0.00%
2013.05.10,2.51,보합0.00,0.00%
2013.05.09,2.51,하락0.26,-9.39%
2013.05.08,2.77,상승0.01,+ 0.36%
2013.05.07,2.76,보합0.00,0.00%
2013.05.06,2.76,보합0.00,0.00%
2013.05.03,2.76,보합0.00,0.00%
2013.05.02,2.76,하락0.02,-0.72%
2013.04.30,2.78,상승0.02,+ 0.72%
2013.04.29,2.76,보합0.00,0.00%
2013.04.26,2.76,보합0.00,0.00%
2013.04.25,2.76,상승0.01,+ 0.36%
2013.04.24,2.75,보합0.00,0.00%
2013.04.23,2.75,보합0.00,0.00%
2013.04.22,2.75,보합0.00,0.00%
2013.04.19,2.75,상승0.01,+ 0.36%
2013.04.18,2.74,보합0.00,0.00%
2013.04.17,2.74,보합0.00,0.00%
2013.04.16,2.74,보합0.00,0.00%
2013.04.15,2.74,상승0.01,+ 0.37%
2013.04.12,2.73,하락0.01,-0.36%
2013.04.11,2.74,하락0.01,-0.36%
2013.04.10,2.75,보합0.00,0.00%
2013.04.09,2.75,상승0.01,+ 0.36%
2013.04.08,2.74,보합0.00,0.00%
2013.04.05,2.74,보합0.00,0.00%
2013.04.04,2.74,보합0.00,0.00%
2013.04.03,2.74,보합0.00,0.00%
2013.04.02,2.74,보합0.00,0.00%
2013.04.01,2.74,하락0.01,-0.36%
2013.03.29,2.75,상승0.01,+ 0.36%
2013.03.28,2.74,보합0.00,0.00%
2013.03.27,2.74,보합0.00,0.00%
2013.03.26,2.74,보합0.00,0.00%
2013.03.25,2.74,보합0.00,0.00%
2013.03.22,2.74,보합0.00,0.00%
2013.03.21,2.74,보합0.00,0.00%
2013.03.20,2.74,보합0.00,0.00%
2013.03.19,2.74,보합0.00,0.00%
2013.03.18,2.74,보합0.00,0.00%
2013.03.15,2.74,보합0.00,0.00%
2013.03.14,2.74,보합0.00,0.00%
2013.03.13,2.74,하락0.01,-0.36%
2013.03.12,2.75,보합0.00,0.00%
2013.03.11,2.75,보합0.00,0.00%
2013.03.08,2.75,하락0.01,-0.36%
2013.03.07,2.76,상승0.02,+ 0.73%
2013.03.06,2.74,보합0.00,0.00%
2013.03.05,2.74,하락0.02,-0.72%
2013.03.04,2.76,보합0.00,0.00%
2013.02.28,2.76,상승0.01,+ 0.36%
2013.02.27,2.75,보합0.00,0.00%
2013.02.26,2.75,하락0.01,-0.36%
2013.02.25,2.76,상승0.01,+ 0.36%
2013.02.22,2.75,하락0.01,-0.36%
2013.02.21,2.76,상승0.01,+ 0.36%
2013.02.20,2.75,보합0.00,0.00%
2013.02.19,2.75,상승0.01,+ 0.36%
2013.02.18,2.74,하락0.01,-0.36%
2013.02.15,2.75,보합0.00,0.00%
2013.02.14,2.75,보합0.00,0.00%
2013.02.13,2.75,보합0.00,0.00%
